ID,Namespace,Type,Member
ca74c1347ab17c104e70d64e4db98364,GeoAPI.IO,GeometryType,HasWkbZ.get
87a134ca4c07734cc6254e2efee20ba1,GeoAPI.IO,GeometryType,HasWkbZ.set
19c9e7473cffaab5af062dd3927a2b6a,GeoAPI.IO,GeometryType,HasWkbM
cc1fa4a38f923a1fe2838269252856ce,GeoAPI.IO,GeometryType,HasWkbM.get
68da5ccc3add528cb07978328e7bac4c,GeoAPI.IO,GeometryType,HasWkbM.set
ad8f92971d8c05320a2af40dc2a67168,GeoAPI.IO,GeometryType,HasEwkbZ
f76c23e41f23509ff4f6dc581331b8c8,GeoAPI.IO,GeometryType,HasEwkbZ.get
0f02ee0206e1583d0fa0c4dc0e739337,GeoAPI.IO,GeometryType,HasEwkbZ.set
804d70cfafa75665c288ed3d574b795b,GeoAPI.IO,GeometryType,HasEwkbM
d936285ab6772fe2122535080f3ed3fb,GeoAPI.IO,GeometryType,HasEwkbM.get
9b0fa3c58973b30e59ea678ce6a3aa00,GeoAPI.IO,GeometryType,HasEwkbM.set
72cbb1ae48191297c6314f1731ee67d4,GeoAPI.IO,GeometryType,HasEwkbSrid
ecc45e53842dc674abe5df0123735ab6,GeoAPI.IO,GeometryType,HasEwkbSrid.get
8fa6bc93d7bfb38060418ad2439fcaca,GeoAPI.IO,GeometryType,HasEwkbSrid.set
d3b2b828ecb5163177e7c73dfa0b13c2,GeoAPI.IO,IGeometryReader<TSource>,
e1ee2d7d6ae3d32b2b774feb86641e0a,GeoAPI.IO,IGeometryReader<TSource>,Read(TSource)
ce373d462d5445c5930dcf186b2ed425,GeoAPI.IO,IGeometryReader<TSource>,Read(Stream)
cadc8fc2e9e6265318fdecc9b243ad97,GeoAPI.IO,IGeometryReader<TSource>,RepairRings
aa9207770f473d98cb6b46410a903ac4,GeoAPI.IO,IGeometryReader<TSource>,RepairRings.get
5275013dd0de5d5947b5c29deddbb94c,GeoAPI.IO,IGeometryReader<TSource>,RepairRings.set
826481118cd13699e8eac37cfd440ac8,GeoAPI.IO,ITextGeometryReader,
449e5b6d354f5535e32cffb9eafea1ad,GeoAPI.IO,IBinaryGeometryReader,
dbc99c59ef7506d501496354e4050cb8,GeoAPI.IO,IGeometryIOSettings,
03b330cdad4eded18d15d65f3216e9e4,GeoAPI.IO,IGeometryIOSettings,HandleSRID
9d0ffc321bd911c9caa64cfc18063a33,GeoAPI.IO,IGeometryIOSettings,HandleSRID.get
6ca2b6dcc430934df0186dca231341b4,GeoAPI.IO,IGeometryIOSettings,HandleSRID.set
76e818a354f0fca270dd67442c4e3a96,GeoAPI.IO,IGeometryIOSettings,AllowedOrdinates
98a092cc6ef54cc305b6d58d2ff6fcec,GeoAPI.IO,IGeometryIOSettings,AllowedOrdinates.get
0f217034ae5bdfe20539fe5ff8a48ef0,GeoAPI.IO,IGeometryIOSettings,HandleOrdinates
5e4e6954df93d03e7ce71b171983a0ed,GeoAPI.IO,IGeometryIOSettings,HandleOrdinates.get
7274a24022aaf0db525c84d833a82425,GeoAPI.IO,IGeometryIOSettings,HandleOrdinates.set
19f0b88634413ba349f63867dd8a57e8,GeoAPI.IO,IGeometryWriter<TSink>,
e69cc2cf3f650f4cb31919d0e408e365,GeoAPI.IO,IGeometryWriter<TSink>,Write(IGeometry)
9f7328dec9fd832ede096f3a87596ad7,GeoAPI.IO,IGeometryWriter<TSink>,"Write(IGeometry, Stream)"
8c68b8080d4ee985b69a8059604964a9,GeoAPI.IO,IBinaryGeometryWriter,
8e6358c8f81dba2d3a7a01e378aba5aa,GeoAPI.IO,IBinaryGeometryWriter,ByteOrder
9e382d4442500c743e1bfb977753ba23,GeoAPI.IO,IBinaryGeometryWriter,ByteOrder.get
5d374c6e9f1c52adb8ebcc050a29af60,GeoAPI.IO,IBinaryGeometryWriter,ByteOrder.set
3b183a5787400cd5a4f70f0301dcc0bb,GeoAPI.IO,ITextGeometryWriter,
beb21e59defae65e9e656ad9d2190421,GeoAPI.IO,ParseException,
f5a35d42bb8f56f04099a02e84dd7c67,GeoAPI.IO,ParseException,ParseException(String)
5adc502f350481070bdac54b52c765fd,GeoAPI.IO,ParseException,ParseException(Exception)
a45875bd478ebdcdbcaa225eba407542,GeoAPI.IO,ParseException,"ParseException(String, Exception)"
70dac1cdd145758bb998fe7b0be82cfc,GeoAPI.Geometries,,
5ea7cfb3293aab966c2f52b76b622b0f,GeoAPI.Geometries,Coordinate,
44259f42b7c4e6407a54a9912b7875cc,GeoAPI.Geometries,Coordinate,NullOrdinate
59f1d684187c1e127aff1eb73b067b49,GeoAPI.Geometries,Coordinate,X
b95f097cc7f7c363919ab743c1e51010,GeoAPI.Geometries,Coordinate,Y
e20747f9b5ad68bfc24dd3e6bb34d9b7,GeoAPI.Geometries,Coordinate,Z
fa13e3cf74b367b707b3ee2fe95744f2,GeoAPI.Geometries,Coordinate,"Coordinate(Double, Double, Double)"
86a9ffa2d39713c88a60eccf125ff068,GeoAPI.Geometries,Coordinate,Coordinate()
59e0a7be66332617e45a07d3e5f25a1e,GeoAPI.Geometries,Coordinate,Coordinate(ICoordinate)
e63d2a3aeca843ed3bd4aea47a3e5b57,GeoAPI.Geometries,Coordinate,Coordinate(Coordinate)
d0413062a2673de61807c1029d6d4ff8,GeoAPI.Geometries,Coordinate,"Coordinate(Double, Double)"
4e11dbdd98a4ab44fd9a82a4adcfa3ae,GeoAPI.Geometries,Coordinate,Equals2D(Coordinate)
04af7f1b530fd7c9d3c1446d54df9d6d,GeoAPI.Geometries,Coordinate,"Equals2D(Coordinate, Double)"
4de0a9dfafa46f59bc67361ab5f2ec1b,GeoAPI.Geometries,Coordinate,Equals(Coordinate)
904b1ef5bdd77d755a2ee16defadd25f,GeoAPI.Geometries,Coordinate,CompareTo(Object)
d833e00829c5e947f7ceaa93c0ec2e45,GeoAPI.Geometries,Coordinate,CompareTo(Coordinate)
9b21a995260db95e6a78ecd59b5a1693,GeoAPI.Geometries,Coordinate,Equals3D(Coordinate)
5a92c88ad135f5a1c5b47e12787eb061,GeoAPI.Geometries,Coordinate,"EqualInZ(Coordinate, Double)"
bd9fa1bed36f5b20cdf0c234042681cc,GeoAPI.Geometries,Coordinate,Copy()
d9ea4c10e1ff43f157c1bcefe7377ce3,GeoAPI.Geometries,Coordinate,Clone()
937809659c2b70f02b9562539f6a77ac,GeoAPI.Geometries,Coordinate,Distance(Coordinate)
be7db64420c75008a036e3e356398209,GeoAPI.Geometries,Coordinate,Distance3D(Coordinate)
7bb23a8325d52d0919c82cf38b906ac8,GeoAPI.Geometries,Coordinate,GetHashCode(Double)
fdf572af0a87ef595f5f5d14d1731d6c,GeoAPI.Geometries,Coordinate,this[Ordinate]
24d7fbd580ef5a084327c435dbc45b2c,GeoAPI.Geometries,Coordinate,this[Ordinate].get
0d41f0d60ff89e424980959c9aaafd1f,GeoAPI.Geometries,Coordinate,this[Ordinate].set
2cda2babc66afd91cec71d1902da15bb,GeoAPI.Geometries,Coordinate,CoordinateValue
fa7b6e692bd8848a5a80f92e2b902a5d,GeoAPI.Geometries,Coordinate,CoordinateValue.get
e04e81a4ab6eeb612e12611d1f764508,GeoAPI.Geometries,Coordinate,CoordinateValue.set
745f0796cb033eea6ef4690622799ef5,GeoAPI.Geometries,Dimension,
80e40aae31f6afd6d9411493886a242a,GeoAPI.Geometries,Dimension,Point
ebef22f510de30487db9a075033495c9,GeoAPI.Geometries,Dimension,Curve
580c7d1fa100a7dd5d5dda006a0cb73b,GeoAPI.Geometries,Dimension,Surface
9aaa48f98554998b441a8f0745c8b11f,GeoAPI.Geometries,Dimension,False
e0f2066d46f9108d9ab2529971a32c43,GeoAPI.Geometries,Dimension,True
28c83c7479d927e34acbf84a6e5c12ac,GeoAPI.Geometries,Dimension,Dontcare
dddfd579244312dd5be020c75cf7bc8c,GeoAPI.Geometries,DimensionUtility,
f0aed7b0652ef9c7eb51189a2b28b68f,GeoAPI.Geometries,DimensionUtility,SymFalse
a2f332e4a93a7e3726171668bac76641,GeoAPI.Geometries,DimensionUtility,SymTrue
b5af9e96e0f86fa27482e4053e4d6943,GeoAPI.Geometries,DimensionUtility,SymDontcare
fe96c2a35b347fe14cd6841e3bea2b6f,GeoAPI.Geometries,DimensionUtility,SymP
5768a1377ef23d5de02003ca0cc0fc75,GeoAPI.Geometries,DimensionUtility,SymL
a1b0466d107697f269c5abb5b5dac762,GeoAPI.Geometries,DimensionUtility,SymA
0f566764b6cf3dc56212cdf7df98959e,GeoAPI.Geometries,DimensionUtility,ToDimensionSymbol(Dimension)
16e0aa2830876afadd0267131954da30,GeoAPI.Geometries,DimensionUtility,ToDimensionValue(Char)
413a4196647c40dc14fbbdfd5d709f16,GeoAPI.Geometries,DimensionUtility,DimensionUtility()
09a7e1b033cdc0c370d284686bdb17fa,GeoAPI.Geometries,Envelope,
98cd7c088c54c91058b7cc222284ede0,GeoAPI.Geometries,Envelope,"Intersects(Coordinate, Coordinate, Coordinate)"
0879af0cfae5aacb6e9d274c417818dd,GeoAPI.Geometries,Envelope,"Intersects(Coordinate, Coordinate, Coordinate, Coordinate)"
d816b12c88f12f5462b465d4718e3911,GeoAPI.Geometries,Envelope,Envelope()
4330792476bbeb46b653ec4dd712f68f,GeoAPI.Geometries,Envelope,"Envelope(Double, Double, Double, Double)"
334acfd971150d6de42a89106e27554e,GeoAPI.Geometries,Envelope,"Envelope(Coordinate, Coordinate)"
ffc2227512acc14e4e1b86dc893b1128,GeoAPI.Geometries,Envelope,Envelope(Coordinate)
979e25a512aa09b407ed69864ece20f4,GeoAPI.Geometries,Envelope,Envelope(Envelope)
0c9f6b36a7b37fd3be896ab0d50cdda2,GeoAPI.Geometries,Envelope,Init()
1c4630a69bcccb8d5e37bd993a661d44,GeoAPI.Geometries,Envelope,"Init(Double, Double, Double, Double)"
7127b5ced28cf6557e6d30a3cb1549c7,GeoAPI.Geometries,Envelope,"Init(Coordinate, Coordinate)"
2c998ae0700018509d46e72774b8acc4,GeoAPI.Geometries,Envelope,Init(Coordinate)
fd60441b744478bf41bc195489c607d5,GeoAPI.Geometries,Envelope,Init(Envelope)
6874daa27ba4b1c0e9d616e858116605,GeoAPI.Geometries,Envelope,SetToNull()
17ad6fa6152290520e508152fe61a80e,GeoAPI.Geometries,Envelope,ExpandBy(Double)
5b9d89f393d322d49573db860b60a4bc,GeoAPI.Geometries,Envelope,"ExpandBy(Double, Double)"
69c9c1408ca2b6cfda1820c4c0234d05,GeoAPI.Geometries,Envelope,ExpandToInclude(Coordinate)
9397155bd99d7f66de20643f45f6850d,GeoAPI.Geometries,Envelope,"ExpandToInclude(Double, Double)"
a5f12088466eb993f5ac392d322f8961,GeoAPI.Geometries,Envelope,ExpandToInclude(Envelope)
f2bcf6ad8567160c7b7f6c830da3188b,GeoAPI.Geometries,Envelope,ExpandedBy(Envelope)
3cff507eb7859a505af15c163dd14fa1,GeoAPI.Geometries,Envelope,"Translate(Double, Double)"
514c67b76138bc0e1e5abb16548e3fc7,GeoAPI.Geometries,Envelope,Intersection(Envelope)
cbf091d134ec249c954defa6921f0d98,GeoAPI.Geometries,Envelope,Intersects(Envelope)
9ef50ca5462e6617ba4641deec45a8d8,GeoAPI.Geometries,Envelope,Overlaps(Envelope)
9dce4f4ddbfd9ef0152cd53850530749,GeoAPI.Geometries,Envelope,Overlaps(Coordinate)
9441e6c765ded2ff7c21671c7b632395,GeoAPI.Geometries,Envelope,"Overlaps(Double, Double)"
f70ef1afcfcb4d0378fcb8008ba4a756,GeoAPI.Geometries,Envelope,Intersects(Coordinate)
cf104e1f8399939dd1d0b72c7d59e492,GeoAPI.Geometries,Envelope,"Intersects(Double, Double)"
6e58bfcab080c39494f7495ceafca004,GeoAPI.Geometries,Envelope,"Intersects(Coordinate, Coordinate)"
ca7b50d73b1f88e5dec106c575ff3644,GeoAPI.Geometries,Envelope,Contains(Envelope)
3afba5a8e8cd86e8a9d41556571b6785,GeoAPI.Geometries,Envelope,Contains(Coordinate)
23a8f0745aab9c081c3e753f56c45586,GeoAPI.Geometries,Envelope,"Contains(Double, Double)"
e5896d1f5af9ced26096cedf58382139,GeoAPI.Geometries,Envelope,"Covers(Double, Double)"
5f478d8fb25fe61c86682f7a668bebc5,GeoAPI.Geometries,Envelope,Covers(Coordinate)
18312a901fa3557c18f0e113cb58ca40,GeoAPI.Geometries,Envelope,Covers(Envelope)
04f3cef3779480b2cbba5b02f61af143,GeoAPI.Geometries,Envelope,Distance(Envelope)
c5e80d64cf99fd49914755ef2f6c41a7,GeoAPI.Geometries,Envelope,Equals(Envelope)
d57404739b1efb0c02bd2653aef1e4cf,GeoAPI.Geometries,Envelope,CompareTo(Object)
9b6d54c6310de2ddd61967acef1c0c16,GeoAPI.Geometries,Envelope,CompareTo(Envelope)
1743e00fb845f6c1ba1dc35d95a52098,GeoAPI.Geometries,Envelope,Copy()
7ad1dc966b395eb026660961aec3f5d1,GeoAPI.Geometries,Envelope,Clone()
80e7458b1c938c0d69b7e1569f1eeb2f,GeoAPI.Geometries,Envelope,Parse(String)
542f80eb74789eb025f8dd84204fad77,GeoAPI.Geometries,Envelope,IsNull
8a51635ce0ca1f697a018104dad43bd9,GeoAPI.Geometries,Envelope,IsNull.get
68fb19301922ec3b6d35f1853ef51926,GeoAPI.Geometries,Envelope,Width
2ff29fdefcc249a2c476a8e4cc4c99a0,GeoAPI.Geometries,Envelope,Width.get
643f74d4ccec1dc6ce239063e342802c,GeoAPI.Geometries,Envelope,Height
cd804a55ef1cfb82b25918f4204820a3,GeoAPI.Geometries,Envelope,Height.get
c4e93f6b94fb46235ba95c6b13a246c6,GeoAPI.Geometries,Envelope,MinX
1a0e39d235175c222f65ae006fbafb36,GeoAPI.Geometries,Envelope,MinX.get
d5d5fb414011e9a701ed013c2c000fd4,GeoAPI.Geometries,Envelope,MaxX
a5a44de69308510ba9a323e1de1fa845,GeoAPI.Geometries,Envelope,MaxX.get
b32bd7946033f7055b58b7aca90f08a8,GeoAPI.Geometries,Envelope,MinY
cfc926d81f24bc38eb3c6332250f2000,GeoAPI.Geometries,Envelope,MinY.get
3026ae33cdb14ef2a46ef817010f2851,GeoAPI.Geometries,Envelope,MaxY
203f40b365d0d7c5c88124deef024342,GeoAPI.Geometries,Envelope,MaxY.get
283e5d2c2fcbd51497267996e35ec749,GeoAPI.Geometries,Envelope,Area
8322b18e8f60316de238502184c05b94,GeoAPI.Geometries,Envelope,Area.get
086483ced8fbd3d9ea1ccee262b9e84a,GeoAPI.Geometries,Envelope,MinExtent
02e03c9f2fd010286848ae67c2a5c4f0,GeoAPI.Geometries,Envelope,MinExtent.get
b708e9f096c0e81898a3c37e52720b58,GeoAPI.Geometries,Envelope,MaxExtent
ce0611b43afe2b62fefabd581c6dc033,GeoAPI.Geometries,Envelope,MaxExtent.get
37775a526a598091b3e6fa2e8a7a1658,GeoAPI.Geometries,Envelope,Centre
b4e0341026e9406bb1ef5d2c34b74f47,GeoAPI.Geometries,Envelope,Centre.get
001a74e4786f0caa6e42474fbd6ee9f5,GeoAPI.Geometries,"IBoundable<T, TItem>",
266cca162868f361fcb352c6d0156de2,GeoAPI.Geometries,"IBoundable<T, TItem>",Bounds
6a30e8510ff13efd0ad49bb1501d7834,GeoAPI.Geometries,"IBoundable<T, TItem>",Bounds.get
e9c31040e42c44479ce3c43f71f922a1,GeoAPI.Geometries,"IBoundable<T, TItem>",Item
fc0c350a9a261c9fea9d3b831a0a9ead,GeoAPI.Geometries,"IBoundable<T, TItem>",Item.get
b2e37aa9319b69e8c4bfe9b56c67725a,GeoAPI.Geometries,ICoordinate,
8231f434b4ea46296e574f8e6cbc5878,GeoAPI.Geometries,ICoordinate,Distance(ICoordinate)
b0baef829be2c9f8e891abb60a186181,GeoAPI.Geometries,ICoordinate,Equals2D(ICoordinate)
31ee064f37a7d1448d54faab7cbddf5f,GeoAPI.Geometries,ICoordinate,Equals3D(ICoordinate)
270936ef55c22d728d4829c94098519a,GeoAPI.Geometries,ICoordinate,X
6cfa7b28d87a58532da1d3763bb6077d,GeoAPI.Geometries,ICoordinate,X.get
ea58b7c4766a71df65608ff5528c7c0f,GeoAPI.Geometries,ICoordinate,X.set
ee4e0925104b6dfb13e0dd994e1ef631,GeoAPI.Geometries,ICoordinate,Y
04b5fe799b951940f3cdfb6ef6dd6f85,GeoAPI.Geometries,ICoordinate,Y.get
59cbe2c097283f532a8ce5bc4783a11e,GeoAPI.Geometries,ICoordinate,Y.set
8e8db0e3e6e74c4b9eb58a83f96de759,GeoAPI.Geometries,ICoordinate,Z
295e700f6468a940e1d14fdcff4a9420,GeoAPI.Geometries,ICoordinate,Z.get
52adcb6d1fa280b6075d32fe9badd3f2,GeoAPI.Geometries,ICoordinate,Z.set
4ce475d7fbd1e6ee3953c223fc47c961,GeoAPI.Geometries,ICoordinate,M
2bb6e8b247af73cd43b71417e81666cc,GeoAPI.Geometries,ICoordinate,M.get
e53ebd7d29ef67847b0854b0584531f1,GeoAPI.Geometries,ICoordinate,M.set
067ca8e30958e6b99cef90f4ed287657,GeoAPI.Geometries,ICoordinate,CoordinateValue
8039ca0ab0a5b8ac69fadeb1bd4ab331,GeoAPI.Geometries,ICoordinate,CoordinateValue.get
b4bae67be990910b15b3a57d5834a3cd,GeoAPI.Geometries,ICoordinate,CoordinateValue.set
ab4da7a584ad59b1b1696d31c853c294,GeoAPI.Geometries,ICoordinate,this[Ordinate]
d76640bce6059522afc3d744ed90121d,GeoAPI.Geometries,ICoordinate,this[Ordinate].get
9d4b0693bba5631c9225db9ec266444c,GeoAPI.Geometries,ICoordinate,this[Ordinate].set
74d6f98261670fba368d911c7a63e207,GeoAPI.Geometries,ICoordinateBuffer,
d46dbc9807321474c3d451565ad90ba2,GeoAPI.Geometries,ICoordinateBuffer,"AddCoordinate(Double, Double, Double?, Double?, Boolean)"
3dcf09835319020d17995ac00c5c9aa6,GeoAPI.Geometries,ICoordinateBuffer,"InsertCoordinate(Int32, Double, Double, Double?, Double?, Boolean)"
bc3871490a367c7d186c0d3d2c4e601c,GeoAPI.Geometries,ICoordinateBuffer,"SetM(Int32, Double)"
83840d0c2c8aa4413c5e1333724e23b3,GeoAPI.Geometries,ICoordinateBuffer,"SetZ(Int32, Double)"
45c92d36dafa03b55138017a5aca8224,GeoAPI.Geometries,ICoordinateBuffer,ToSequence(ICoordinateSequenceFactory)
54fc6e244b174b8e5504304b38216fac,GeoAPI.Geometries,ICoordinateBuffer,Capacity
ac86b8beadedc7533b0237b481f85306,GeoAPI.Geometries,ICoordinateBuffer,Capacity.get
71022d615a589bbf4dc1eedde0b8d6c9,GeoAPI.Geometries,ICoordinateBuffer,Count
27dd583ebe0d6b5168ea84a5802f3651,GeoAPI.Geometries,ICoordinateBuffer,Count.get
cd9978ec243832ca4c81700b577100e0,GeoAPI.Geometries,ICoordinateFilter,
734c91e27c6e393639fc3e1ac174b48e,GeoAPI.Geometries,ICoordinateFilter,Filter(Coordinate)
3b832edc63492aed494bd455ac5e403f,GeoAPI.Geometries,ICoordinateSequence,
65a5dc252917e6472cdfb800da2423c7,GeoAPI.Geometries,ICoordinateSequence,GetCoordinate(Int32)
5cb8dab2e387aa4600e91f40aff6dce8,GeoAPI.Geometries,ICoordinateSequence,GetCoordinateCopy(Int32)
4aa3bdf116dfb9b2cf481f1f14ebcb61,GeoAPI.Geometries,ICoordinateSequence,"GetCoordinate(Int32, Coordinate)"
31886ce2740a1d8fe91446039c4a0622,GeoAPI.Geometries,ICoordinateSequence,GetX(Int32)
69c105cca0381e36069d7acc871591d3,GeoAPI.Geometries,ICoordinateSequence,GetY(Int32)
1e0504303459e781a695f9327fbdd560,GeoAPI.Geometries,ICoordinateSequence,"GetOrdinate(Int32, Ordinate)"
132eb0c5e195f7efe6f3e01d35234bbf,GeoAPI.Geometries,ICoordinateSequence,"SetOrdinate(Int32, Ordinate, Double)"
e2bb4ce22b72c479bc2fe48aef72a243,GeoAPI.Geometries,ICoordinateSequence,ToCoordinateArray()
1548e56b1ce5a8559a7bf415e7fbedf9,GeoAPI.Geometries,ICoordinateSequence,ExpandEnvelope(Envelope)
1d3f483c89b6e651d9e2ac2535193b07,GeoAPI.Geometries,ICoordinateSequence,Reversed()
29d5545f1e87df6badeed03dd7e1f3f6,GeoAPI.Geometries,ICoordinateSequence,Copy()
d453af9f01518c1ff28a5f6e3aaa2173,GeoAPI.Geometries,ICoordinateSequence,Dimension
56c8367262a6cc887b1285bda47f3306,GeoAPI.Geometries,ICoordinateSequence,Dimension.get
3bbc4c4edf4a15c119764d0a522f0712,GeoAPI.Geometries,ICoordinateSequence,Ordinates
210de399309a8221c1f76af9ba6476ae,GeoAPI.Geometries,ICoordinateSequence,Ordinates.get
eddd35b53ec6ca609769851b0a679164,GeoAPI.Geometries,ICoordinateSequence,Count
4ade4acf5dcb23b29e018409a047ad44,GeoAPI.Geometries,ICoordinateSequence,Count.get
75e4be71d3f48294c808ff81958005a8,GeoAPI.Geometries,ICoordinateSequenceFactory,
f728ad6a9e7d026123e1c2fe9e91f463,GeoAPI.Geometries,ICoordinateSequenceFactory,Create(Coordinate[])
2d2857d7931d4660efd9559be04f3ce0,GeoAPI.Geometries,ICoordinateSequenceFactory,Create(ICoordinateSequence)
2dcd92d55bae651c39561a7a93135720,GeoAPI.Geometries,ICoordinateSequenceFactory,"Create(Int32, Int32)"
71e447518b045b97a9ac270338cae7f2,GeoAPI.Geometries,ICoordinateSequenceFactory,"Create(Int32, Ordinates)"
12b1d517d69944588e83701dff75afb7,GeoAPI.Geometries,ICoordinateSequenceFactory,Ordinates
0d7b83e85bd1ab0e8f226a40b10fc723,GeoAPI.Geometries,ICoordinateSequenceFactory,Ordinates.get
9918b7431aa2e11c9f088d626939c32b,GeoAPI.Geometries,ICoordinateSequenceFilter,
8da81dd0f3c9bb8d9aaf79adc89eb3bc,GeoAPI.Geometries,ICoordinateSequenceFilter,"Filter(ICoordinateSequence, Int32)"
96849bf1591a3084b7b61a085363c7c0,GeoAPI.Geometries,ICoordinateSequenceFilter,Done
a5c0fb594ef71398af170b1acb065e6d,GeoAPI.Geometries,ICoordinateSequenceFilter,Done.get
151f0f6a46250ed10a110c8aeac8a583,GeoAPI.Geometries,ICoordinateSequenceFilter,GeometryChanged
e5312b1d4474b5dfbbec317beecb27a5,GeoAPI.Geometries,ICoordinateSequenceFilter,GeometryChanged.get
b7f5a47f06435c957d948159c53b1798,GeoAPI.Geometries,ICurve,
f17ab353ea07ad2dcf3371948c797539,GeoAPI.Geometries,ICurve,CoordinateSequence
ff1f0ac9877a718b3f6bb773b0155b15,GeoAPI.Geometries,ICurve,CoordinateSequence.get
cee47b1f62d480d17f38c36ad1aeea6c,GeoAPI.Geometries,ICurve,StartPoint
d7ebfc87ed663a5d8d6d55a80926ffd8,GeoAPI.Geometries,ICurve,StartPoint.get
5612cf074c084c76032c4b5465d9c58a,GeoAPI.Geometries,ICurve,EndPoint
f4ba08bc318e429ee6fadea9ff0d7a7f,GeoAPI.Geometries,ICurve,EndPoint.get
50f2380748b66dc3def76b0909b5b863,GeoAPI.Geometries,ICurve,IsClosed
5fd7d412365831c2cb367a3612e363d8,GeoAPI.Geometries,ICurve,IsClosed.get
24a57d6aac5e1f2e4dbcb1b69fe3f7e4,GeoAPI.Geometries,ICurve,IsRing
b36d63a6b73cc33363db73b89dca27bd,GeoAPI.Geometries,ICurve,IsRing.get
b02e1f764d18704bbdab01fed522955f,GeoAPI.Geometries,IEnvelope,
9c7ba50c4bdfd032ae771aa51b193523,GeoAPI.Geometries,IEnvelope,"Contains(Double, Double)"
3cfb89ed063f373aaadf075ba9850341,GeoAPI.Geometries,IEnvelope,Contains(ICoordinate)
bec200e999f07dfcc614b44579b87c2c,GeoAPI.Geometries,IEnvelope,Contains(IEnvelope)
d358de3b68ed8f6ab22371430b979dfd,GeoAPI.Geometries,IEnvelope,"Covers(Double, Double)"
5859c427b78e0b5bdb83d02d3fa7db88,GeoAPI.Geometries,IEnvelope,Covers(ICoordinate)
4e9a1800c45f660589190006222409ff,GeoAPI.Geometries,IEnvelope,Covers(IEnvelope)
13549fb8eb1c9bfebfca3e5ad8c893e4,GeoAPI.Geometries,IEnvelope,Distance(IEnvelope)
aec7477aa00ddb2e74126e2ce6f892cb,GeoAPI.Geometries,IEnvelope,ExpandBy(Double)
8336bf12ed8e6ade4ad2e66bb379c3b8,GeoAPI.Geometries,IEnvelope,"ExpandBy(Double, Double)"
4f4e5b6363b8e645084fb2e94edd0379,GeoAPI.Geometries,IEnvelope,ExpandToInclude(ICoordinate)
b1c77f8e61e82ba578a4474a1655634b,GeoAPI.Geometries,IEnvelope,"ExpandToInclude(Double, Double)"
cac04e504b20b09f96abe795e8ad5331,GeoAPI.Geometries,IEnvelope,ExpandToInclude(IEnvelope)
7b1d8e4beb875fa0c3d2ff7ef0deb33b,GeoAPI.Geometries,IEnvelope,Init()
c9874afd387b30d9ac43499931481153,GeoAPI.Geometries,IEnvelope,Init(ICoordinate)
75fd0652366d8106f18c53aa40ccacf0,GeoAPI.Geometries,IEnvelope,Init(IEnvelope)
671e534616ea456c1e7e4583d39c385d,GeoAPI.Geometries,IEnvelope,"Init(ICoordinate, ICoordinate)"
d356539b5eccfb0f61ac35683b30bcb1,GeoAPI.Geometries,IEnvelope,"Init(Double, Double, Double, Double)"
7931e01b09c8db530a38ab7ce676c642,GeoAPI.Geometries,IEnvelope,Intersection(IEnvelope)
35c721a88c9e88f0838e0775b0eb2a6d,GeoAPI.Geometries,IEnvelope,"Translate(Double, Double)"
d117db75dcd3492b404d659294e92927,GeoAPI.Geometries,IEnvelope,Intersects(ICoordinate)
dc8cbf8abfb0648ae273dcc6e47735c7,GeoAPI.Geometries,IEnvelope,"Intersects(Double, Double)"
f5f569b07aab2419e5f44d6a5b4a54f6,GeoAPI.Geometries,IEnvelope,Intersects(IEnvelope)
8debdee1c8c7eaab4360dfc44ec6902a,GeoAPI.Geometries,IEnvelope,SetToNull()
fd7f530d93f4a02f86f1ab79dc1f67c8,GeoAPI.Geometries,IEnvelope,Zoom(Double)
5e8278aaad17f9cb899c8a8ce9cf22d3,GeoAPI.Geometries,IEnvelope,Overlaps(IEnvelope)
8bee33b241631294944b0a4806be3d27,GeoAPI.Geometries,IEnvelope,Overlaps(ICoordinate)
9947f220d1962f69e7505c4faf5d4bda,GeoAPI.Geometries,IEnvelope,"Overlaps(Double, Double)"
fb843b8d307270a3b7ce6409423c8591,GeoAPI.Geometries,IEnvelope,"SetCentre(Double, Double)"
2c952cfff7fee3ecff19343e37727230,GeoAPI.Geometries,IEnvelope,"SetCentre(IPoint, Double, Double)"
eb240dadf410508c5f41663654a177b1,GeoAPI.Geometries,IEnvelope,SetCentre(ICoordinate)
efd8c651ae240cc77332ae9d1432a0d0,GeoAPI.Geometries,IEnvelope,SetCentre(IPoint)
51fc7da41fbf42eb13ec0306cfbc0f10,GeoAPI.Geometries,IEnvelope,"SetCentre(ICoordinate, Double, Double)"
92031c2357abd9a208b9290c819fcb2a,GeoAPI.Geometries,IEnvelope,Union(IPoint)
82690167de23212f69350e4475168848,GeoAPI.Geometries,IEnvelope,Union(ICoordinate)
a745a57ed080d3a09191b2418e4027a0,GeoAPI.Geometries,IEnvelope,Union(IEnvelope)
d1cd621f2cd04a80c7a45def3b0fa958,GeoAPI.Geometries,IEnvelope,Area
e2215bca1432238419b14817de10adb1,GeoAPI.Geometries,IEnvelope,Area.get
487e71f90e791f87986185b58b5326c0,GeoAPI.Geometries,IEnvelope,Width
26dbfb66b7c2e6c91de2448b5eddb278,GeoAPI.Geometries,IEnvelope,Width.get
54379e5f1de21dbeef8786453b87506b,GeoAPI.Geometries,IEnvelope,Height
